"Acct Number","Date","Description","Reference","Debit","Credit"
"30-200-00","07/31/17","PDA                 ","56282/56",0,3566.89
"10-410-45","07/31/17","ARMSTRONG LAW, PLLC ","21024-00",452,0
"10-200-00","07/31/17","ARMSTRONG LAW, PLLC ","21024-00",0,452
"10-500-15","07/31/17","AIRBOSS HEATING & CO","23601   ",80.25,0
"10-200-00","07/31/17","AIRBOSS HEATING & CO","23601   ",0,80.25
"30-810-58","07/31/17","HALIFAX CO WATER DEP","JULY    ",18627,0
"30-200-00","07/31/17","HALIFAX CO WATER DEP","JULY    ",0,18627
"10-510-17","07/31/17","LIT. LAKE GASTON AUT","3413 JUL",200.58,0
"10-200-00","07/31/17","LIT. LAKE GASTON AUT","3413 JUL",0,200.58
"10-410-76","07/31/17","HALIFAX COUNTY      ","JUL AUG ",2655,0
"10-200-00","07/31/17","HALIFAX COUNTY      ","JUL AUG ",0,2655
"10-510-17","07/31/17","WEST & SONS GARAGE  ","5718    ",125,0
"10-200-00","07/31/17","WEST & SONS GARAGE  ","5718    ",0,125
"30-810-31","07/31/17","FERGUSON ENTERPRISES","1684244 ",1274.44,0
"30-811-31","07/31/17","FERGUSON ENTERPRISES","1684244 ",1274.43,0
"30-200-00","07/31/17","FERGUSON ENTERPRISES","1684244 ",0,2548.87
"10-620-00","07/31/17","HEIDI HOGAN         ","JULY 201",122.51,0
"10-200-00","07/31/17","HEIDI HOGAN         ","JULY 201",0,122.51
"10-510-17","07/31/17","LAKE GASTON AUTO & R","1065    ",756.84,0
"10-200-00","07/31/17","LAKE GASTON AUTO & R","1065    ",0,756.84
"10-500-15","07/31/17","VIRGINIA CAROLINA PE","JUL17   ",90,0
"10-200-00","07/31/17","VIRGINIA CAROLINA PE","JUL17   ",0,90
"30-810-50","07/31/17","SOUTHERN CORROSION, ","9883    ",11646,0
"30-200-00","07/31/17","SOUTHERN CORROSION, ","9883    ",0,11646
"10-100-00","08/08/17","AIRBOSS HEATING & CO"," 42718  ",0,80.25
"10-200-00","08/08/17","AIRBOSS HEATING & CO"," 42718  ",80.25,0
"10-100-00","08/08/17","ARMSTRONG LAW, PLLC "," 42719  ",0,452
"10-200-00","08/08/17","ARMSTRONG LAW, PLLC "," 42719  ",452,0
"10-100-00","08/08/17","LARRY E CARPENTER, C"," 42720  ",0,2950
"10-200-00","08/08/17","LARRY E CARPENTER, C"," 42720  ",2950,0
"30-100-00","08/08/17","LANETTA  FAULCON    "," 42721  ",0,100
"30-200-00","08/08/17","LANETTA  FAULCON    "," 42721  ",100,0
"30-100-00","08/08/17","STEPHEN HASTY       "," 42722  ",0,65.65
"30-200-00","08/08/17","STEPHEN HASTY       "," 42722  ",65.65,0
"30-100-00","08/08/17","FERGUSON ENTERPRISES"," 42723  ",0,2548.87
"30-200-00","08/08/17","FERGUSON ENTERPRISES"," 42723  ",2548.87,0
"30-100-00","08/08/17","HALIFAX CO WATER DEP"," 42724  ",0,18627
"30-200-00","08/08/17","HALIFAX CO WATER DEP"," 42724  ",18627,0
"10-100-00","08/08/17","HALIFAX COUNTY      "," 42725  ",0,2655
"10-200-00","08/08/17","HALIFAX COUNTY      "," 42725  ",2655,0
"10-100-00","08/08/17","HEIDI HOGAN         "," 42726  ",0,122.51
"10-200-00","08/08/17","HEIDI HOGAN         "," 42726  ",122.51,0
"30-100-00","08/08/17","INDUSTRIAL ELECTRIC "," 42727  ",0,976.05
"30-200-00","08/08/17","INDUSTRIAL ELECTRIC "," 42727  ",976.05,0
"30-100-00","08/08/17","ITS TELECOMM SERVICE"," 42728  ",0,51.46
"30-200-00","08/08/17","ITS TELECOMM SERVICE"," 42728  ",51.46,0
"10-100-00","08/08/17","LIT. LAKE GASTON AUT"," 42729  ",0,599.67
"10-200-00","08/08/17","LIT. LAKE GASTON AUT"," 42729  ",599.67,0
"30-100-00","08/08/17","LIT. LAKE GASTON AUT"," 42729  ",0,153.88
"30-200-00","08/08/17","LIT. LAKE GASTON AUT"," 42729  ",153.88,0
"10-100-00","08/08/17","LIT. HARDWARE       "," 42730  ",0,276.72
"10-200-00","08/08/17","LIT. HARDWARE       "," 42730  ",276.72,0
"30-100-00","08/08/17","LIT. HARDWARE       "," 42730  ",0,232.84
"30-200-00","08/08/17","LIT. HARDWARE       "," 42730  ",232.84,0
"10-100-00","08/08/17","LAKE GASTON AUTO & R"," 42731  ",0,756.84
"10-200-00","08/08/17","LAKE GASTON AUTO & R"," 42731  ",756.84,0
"30-100-00","08/08/17","MICROBAC LABORATORIE"," 42732  ",0,1437.94
"30-200-00","08/08/17","MICROBAC LABORATORIE"," 42732  ",1437.94,0
"10-100-00","08/08/17","NCLM                "," 42733  ",0,1268
"10-200-00","08/08/17","NCLM                "," 42733  ",1268,0
"10-100-00","08/08/17","OLDE SOUTH PROPERTY "," 42734  ",0,2350
"10-200-00","08/08/17","OLDE SOUTH PROPERTY "," 42734  ",2350,0
"30-100-00","08/08/17","PDA                 "," 42735  ",0,3566.89
"30-200-00","08/08/17","PDA                 "," 42735  ",3566.89,0
"10-100-00","08/08/17","PRUDENTIAL RETIREMEN"," 42736  ",0,1686.52
"10-200-00","08/08/17","PRUDENTIAL RETIREMEN"," 42736  ",1686.52,0
"30-100-00","08/08/17","PRUDENTIAL RETIREMEN"," 42736  ",0,249.98
"30-200-00","08/08/17","PRUDENTIAL RETIREMEN"," 42736  ",249.98,0
"30-100-00","08/08/17","RCR & COMPANY       "," 42737  ",0,4695.62
"30-200-00","08/08/17","RCR & COMPANY       "," 42737  ",4695.62,0
"10-100-00","08/08/17","ROANOKE RAPIDS DAILY"," 42738  ",0,35.13
"10-200-00","08/08/17","ROANOKE RAPIDS DAILY"," 42738  ",35.13,0
"10-100-00","08/08/17","ROBERT JOHNSON      "," 42739  ",0,234.27
"10-200-00","08/08/17","ROBERT JOHNSON      "," 42739  ",234.27,0
"10-100-00","08/08/17","SCHOOL OF GOVERNMENT"," 42740  ",0,650
"10-200-00","08/08/17","SCHOOL OF GOVERNMENT"," 42740  ",650,0
"30-100-00","08/08/17","SOUTHERN CORROSION, "," 42741  ",0,11646
"30-200-00","08/08/17","SOUTHERN CORROSION, "," 42741  ",11646,0
"10-100-00","08/08/17","THARRINGTON SMITH   "," 42742  ",0,802.05
"10-200-00","08/08/17","THARRINGTON SMITH   "," 42742  ",802.05,0
"10-100-00","08/08/17","VERIZON WIRELESS    "," 42743  ",0,38.01
"10-200-00","08/08/17","VERIZON WIRELESS    "," 42743  ",38.01,0
"10-100-00","08/08/17","VIRGINIA CAROLINA PE"," 42744  ",0,90
"10-200-00","08/08/17","VIRGINIA CAROLINA PE"," 42744  ",90,0
"30-100-00","08/08/17","WATER GUARD, INC    "," 42745  ",0,994.83
"30-200-00","08/08/17","WATER GUARD, INC    "," 42745  ",994.83,0
"10-100-00","08/08/17","WEST & SONS GARAGE  "," 42746  ",0,125
"10-200-00","08/08/17","WEST & SONS GARAGE  "," 42746  ",125,0
"30-810-83","08/10/17","DALE LEPIARZ        ","03 chevy",2075,0
"30-811-83","08/10/17","DALE LEPIARZ        ","03 chevy",2075,0
"30-200-00","08/10/17","DALE LEPIARZ        ","03 chevy",0,4150
"30-100-00","08/10/17","DALE LEPIARZ        "," 43718  ",0,4150
"30-200-00","08/10/17","DALE LEPIARZ        "," 43718  ",4150,0
"10-345-00","08/15/17","sales & use tax     ","08152017",0,8190.78
"10-101-09","08/15/17","sales & use tax     ","08152017",8190.78,0
"10-339-00","08/15/17","solid waste tax     ","08152017",0,104.48
"10-101-09","08/15/17","solid waste tax     ","08152017",104.48,0
"30-236-00","07/31/17","GLORIA HEDGEPETH    ","REFUND06",115.65,0
"30-200-00","07/31/17","GLORIA HEDGEPETH    ","REFUND06",0,115.65
"30-236-00","07/31/17","ELIZABETH PACE      ","REFUND 0",55.05,0
"30-200-00","07/31/17","ELIZABETH PACE      ","REFUND 0",0,55.05
"30-810-31","07/31/17","FERGUSON WATERWORKS ","1684244 ",2548.87,0
"30-200-00","07/31/17","FERGUSON WATERWORKS ","1684244 ",0,2548.87
"30-100-00","08/17/17","GLORIA HEDGEPETH    "," 43750  ",0,115.65
"30-200-00","08/17/17","GLORIA HEDGEPETH    "," 43750  ",115.65,0
"30-100-00","08/17/17","ELIZABETH PACE      "," 43751  ",0,55.05
"30-200-00","08/17/17","ELIZABETH PACE      "," 43751  ",55.05,0
"10-329-03","07/31/17","INTEREST            ","07312017",0,64.67
"10-101-02","07/31/17","INTEREST            ","07312017",64.67,0
"10-329-02","07/31/17","INTEREST CMT        ","07312017",0,452.93
"10-101-09","07/31/17","INTEREST CMT        ","07312017",452.93,0
"10-329-05","07/31/17","INTEREST DEBT SETOFF","07312017",0,5.23
"10-101-05","07/31/17","INTEREST DEBT SETOFF","07312017",5.23,0
"10-228-00","08/18/17","NC ORBIT JULY 17    ","08042017",1820.28,0
"30-228-00","08/18/17","NC ORBIT JULY 17    ","08042017",462.92,0
"10-101-09","08/18/17","NC ORBIT JULY 17    ","08042017",0,1820.28
"30-101-09","08/18/17","NC ORBIT JULY 17    ","08042017",0,462.92
"30-100-00","08/08/17","TO VOID CHK 42721   "," 42721  ",100,0
"30-200-00","08/08/17","TO VOID CHK 42721   "," 42721  ",0,100
"30-810-45","08/17/17","ROANOKE RAPIDS SANIT","JULY 201",40,0
"30-200-00","08/17/17","ROANOKE RAPIDS SANIT","JULY 201",0,40
"30-810-34","08/17/17","WATER GUARD, INC    ","244401  ",384.49,0
"30-200-00","08/17/17","WATER GUARD, INC    ","244401  ",0,384.49
"10-410-66","08/17/17","LAKE GASTON CHAMBER ","9703    ",150,0
"10-200-00","08/17/17","LAKE GASTON CHAMBER ","9703    ",0,150
"10-420-31","08/17/17","SOUTHERN SOFTWARE IN","238866  ",2924,0
"10-200-00","08/17/17","SOUTHERN SOFTWARE IN","238866  ",0,2924
"10-510-54","08/17/17","ERIE INSURANCE GROUP","30322 08",1745.75,0
"30-811-54","08/17/17","ERIE INSURANCE GROUP","30322 08",872.88,0
"30-810-54","08/17/17","ERIE INSURANCE GROUP","30322 08",872.87,0
"10-200-00","08/17/17","ERIE INSURANCE GROUP","30322 08",0,1745.75
"30-200-00","08/17/17","ERIE INSURANCE GROUP","30322 08",0,1745.75
"30-811-54","08/17/17","ERIE INSURANCE GROUP","152976 0",207.5,0
"30-200-00","08/17/17","ERIE INSURANCE GROUP","152976 0",0,207.5
"10-420-08","08/17/17","ERIE INSURANCE GROUP","101457  ",525.42,0
"10-510-54","08/17/17","ERIE INSURANCE GROUP","101457  ",525.42,0
"30-810-54","08/17/17","ERIE INSURANCE GROUP","101457  ",262.71,0
"30-810-54","08/17/17","ERIE INSURANCE GROUP","101457  ",262.7,0
"10-200-00","08/17/17","ERIE INSURANCE GROUP","101457  ",0,1050.84
"30-200-00","08/17/17","ERIE INSURANCE GROUP","101457  ",0,525.41
"10-410-04","08/01/17","LARRY E CARPENTER, C","5496    ",1475,0
"10-200-00","08/01/17","LARRY E CARPENTER, C","5496    ",0,1475
"30-810-12","08/01/17","RVS SOFTWARE        ","4760    ",61.2,0
"30-200-00","08/01/17","RVS SOFTWARE        ","4760    ",0,61.2
"30-811-33","08/09/17","PHILIP J ALSTON     ","08092017",415,0
"30-200-00","08/09/17","PHILIP J ALSTON     ","08092017",0,415
"10-510-53","08/09/17","A. M. NEWSOM AGENCY ","195     ",3011,0
"10-200-00","08/09/17","A. M. NEWSOM AGENCY ","195     ",0,3011
"10-410-45","08/09/17","ARMSTRONG LAW, PLLC ","12520   ",400,0
"10-200-00","08/09/17","ARMSTRONG LAW, PLLC ","12520   ",0,400
"10-410-57","08/09/17","JAMES S LIVERMAN    ","11 CR 54",1020,0
"10-200-00","08/09/17","JAMES S LIVERMAN    ","11 CR 54",0,1020
"10-510-17","08/09/17","NEW DIXIE OIL CORPOR","JULY 201",417.3,0
"10-560-17","08/09/17","NEW DIXIE OIL CORPOR","JULY 201",45.96,0
"30-810-17","08/09/17","NEW DIXIE OIL CORPOR","JULY 201",48.56,0
"30-811-17","08/09/17","NEW DIXIE OIL CORPOR","JULY 201",48.56,0
"10-200-00","08/09/17","NEW DIXIE OIL CORPOR","JULY 201",0,463.26
"30-200-00","08/09/17","NEW DIXIE OIL CORPOR","JULY 201",0,97.12
"10-500-15","08/18/17","VIRGINIA CAROLINA PE","450663  ",90,0
"10-200-00","08/18/17","VIRGINIA CAROLINA PE","450663  ",0,90
"10-410-45","08/18/17","THARRINGTON SMITH   ","414256  ",703,0
"10-200-00","08/18/17","THARRINGTON SMITH   ","414256  ",0,703
"10-420-32","08/18/17","STAPLES ADVANTAGE   ","33235532",146.12,0
"10-200-00","08/18/17","STAPLES ADVANTAGE   ","33235532",0,146.12
"30-810-46","08/18/17","RCR & COMPANY       ","974     ",659.66,0
"30-200-00","08/18/17","RCR & COMPANY       ","974     ",0,659.66
"30-811-74","08/18/17","BB&T GOVERNMENTAL FI","SEWER VA",7509.82,0
"30-200-00","08/18/17","BB&T GOVERNMENTAL FI","SEWER VA",0,7509.82
"30-810-12","08/24/17","U. S. POSTAL SERVICE","08242017",70.98,0
"30-811-12","08/24/17","U. S. POSTAL SERVICE","08242017",70.98,0
"30-200-00","08/24/17","U. S. POSTAL SERVICE","08242017",0,141.96
"10-100-00","08/21/17","A. M. NEWSOM AGENCY "," 43754  ",0,3011
"10-200-00","08/21/17","A. M. NEWSOM AGENCY "," 43754  ",3011,0
"30-100-00","08/21/17","PHILIP J ALSTON     "," 43755  ",0,415
"30-200-00","08/21/17","PHILIP J ALSTON     "," 43755  ",415,0
"10-100-00","08/21/17","ARMSTRONG LAW, PLLC "," 43756  ",0,400
"10-200-00","08/21/17","ARMSTRONG LAW, PLLC "," 43756  ",400,0
"30-100-00","08/21/17","BB&T GOVERNMENTAL FI"," 43757  ",0,7509.82
"30-200-00","08/21/17","BB&T GOVERNMENTAL FI"," 43757  ",7509.82,0
"10-100-00","08/21/17","ERIE INSURANCE GROUP"," 43758  ",0,2796.59
"10-200-00","08/21/17","ERIE INSURANCE GROUP"," 43758  ",2796.59,0
"30-100-00","08/21/17","ERIE INSURANCE GROUP"," 43758  ",0,2478.66
"30-200-00","08/21/17","ERIE INSURANCE GROUP"," 43758  ",2478.66,0
"30-100-00","08/21/17","FERGUSON WATERWORKS "," 43759  ",0,2548.87
"30-200-00","08/21/17","FERGUSON WATERWORKS "," 43759  ",2548.87,0
"10-100-00","08/21/17","ERNESTINE ALSTON DAV"," 43760  ",0,1020
"10-200-00","08/21/17","ERNESTINE ALSTON DAV"," 43760  ",1020,0
"10-100-00","08/21/17","LAKE GASTON CHAMBER "," 43761  ",0,150
"10-200-00","08/21/17","LAKE GASTON CHAMBER "," 43761  ",150,0
"10-100-00","08/21/17","NEW DIXIE OIL CORPOR"," 43762  ",0,463.26
"10-200-00","08/21/17","NEW DIXIE OIL CORPOR"," 43762  ",463.26,0
"30-100-00","08/21/17","NEW DIXIE OIL CORPOR"," 43762  ",0,97.12
"30-200-00","08/21/17","NEW DIXIE OIL CORPOR"," 43762  ",97.12,0
"10-100-00","08/21/17","SOUTHERN SOFTWARE IN"," 43763  ",0,2924
"10-200-00","08/21/17","SOUTHERN SOFTWARE IN"," 43763  ",2924,0
"10-100-00","08/21/17","STAPLES ADVANTAGE   "," 43764  ",0,146.12
"10-200-00","08/21/17","STAPLES ADVANTAGE   "," 43764  ",146.12,0
"10-100-00","08/21/17","THARRINGTON SMITH   "," 43765  ",0,703
"10-200-00","08/21/17","THARRINGTON SMITH   "," 43765  ",703,0
"30-100-00","08/24/17","U. S. POSTAL SERVICE"," 43766  ",0,141.96
"30-200-00","08/24/17","U. S. POSTAL SERVICE"," 43766  ",141.96,0
"10-100-00","08/17/17","PR Net              ","~       ",0,3870.3
"10-221-00","08/17/17","Soc Sec Withholdings","~       ",0,675.94
"10-221-00","08/17/17","Med Withholdings    ","~       ",0,158.08
"10-221-00","08/17/17","Soc Match Liab      ","~       ",0,449.32
"10-221-00","08/17/17","Med Match Liab      ","~       ",0,105.07
"10-222-00","08/17/17","Fed Withholdings    ","~       ",0,753.95
"10-223-00","08/17/17","State Withholdings  ","~       ",0,334
"10-227-00","08/17/17","401K LOAN           ","~       ",0,369.66
"10-227-01","08/17/17","401K RET            ","~       ",0,255.51
"10-228-00","08/17/17","Ret Withholdings    ","~       ",0,576.13
"10-228-00","08/17/17","Ret Match Liab      ","~       ",0,474.73
"10-229-00","08/17/17","CHILD SUPP          ","~       ",0,98.3
"10-229-02","08/17/17","TAX GARNIS          ","~       ",0,150
"10-351-01","08/17/17","PROC FEE            ","~       ",0,5
"10-420-02","08/17/17","Wages               ","~       ",1653.86,0
"10-420-03","08/17/17","Wages               ","~       ",465.75,0
"10-420-05","08/17/17","Soc Match           ","~       ",102.54,0
"10-420-05","08/17/17","Soc Match           ","~       ",28.87,0
"10-420-05","08/17/17","Med Match           ","~       ",23.98,0
"10-420-05","08/17/17","Med Match           ","~       ",6.75,0
"10-420-07","08/17/17","Ret Match           ","~       ",124.04,0
"10-420-07","08/17/17","Ret Match           ","~       ",34.93,0
"10-500-03","08/17/17","Wages               ","~       ",33.32,0
"10-500-05","08/17/17","Soc Match           ","~       ",2.07,0
"10-500-05","08/17/17","Med Match           ","~       ",.49,0
"10-510-02","08/17/17","Wages               ","~       ",3827.47,0
"10-510-03","08/17/17","Wages               ","~       ",637.5,0
"10-510-05","08/17/17","Soc Match           ","~       ",237.31,0
"10-510-05","08/17/17","Soc Match           ","~       ",39.52,0
"10-510-05","08/17/17","Med Match           ","~       ",55.5,0
"10-510-05","08/17/17","Med Match           ","~       ",9.24,0
"10-510-07","08/17/17","Ret Match           ","~       ",315.76,0
"10-560-03","08/17/17","Wages               ","~       ",603.98,0
"10-560-05","08/17/17","Soc Match           ","~       ",37.46,0
"10-560-05","08/17/17","Med Match           ","~       ",8.75,0
"10-630-03","08/17/17","Wages               ","~       ",24.99,0
"10-630-05","08/17/17","Soc Match           ","~       ",1.55,0
"10-630-05","08/17/17","Med Match           ","~       ",.36,0
"30-100-00","08/17/17","PR Net              ","~       ",0,3655
"30-221-00","08/17/17","Soc Match Liab      ","~       ",0,226.62
"30-221-00","08/17/17","Med Match Liab      ","~       ",0,53.01
"30-228-00","08/17/17","Ret Match Liab      ","~       ",0,274.13
"30-810-03","08/17/17","Wages               ","~       ",462.38,0
"30-810-05","08/17/17","Soc Match           ","~       ",28.67,0
"30-810-05","08/17/17","Med Match           ","~       ",6.71,0
"30-810-07","08/17/17","Ret Match           ","~       ",34.68,0
"30-811-02","08/17/17","Wages               ","~       ",3192.62,0
"30-811-05","08/17/17","Soc Match           ","~       ",197.95,0
"30-811-05","08/17/17","Med Match           ","~       ",46.3,0
"30-811-07","08/17/17","Ret Match           ","~       ",239.45,0
"10-100-00","08/31/17","PR Net              ","~       ",0,3725.08
"10-221-00","08/31/17","Soc Sec Withholdings","~       ",0,667.32
"10-221-00","08/31/17","Med Withholdings    ","~       ",0,156.07
"10-221-00","08/31/17","Soc Match Liab      ","~       ",0,437.56
"10-221-00","08/31/17","Med Match Liab      ","~       ",0,102.33
"10-222-00","08/31/17","Fed Withholdings    ","~       ",0,734.28
"10-223-00","08/31/17","State Withholdings  ","~       ",0,333
"10-227-00","08/31/17","401K LOAN           ","~       ",0,369.66
"10-227-01","08/31/17","401K RET            ","~       ",0,256.9
"10-228-00","08/31/17","Ret Withholdings    ","~       ",0,554.18
"10-228-00","08/31/17","Ret Match Liab      ","~       ",0,440.25
"10-229-00","08/31/17","CHILD SUPP          ","~       ",0,105.88
"10-229-02","08/31/17","TAX GARNIS          ","~       ",0,150
"10-351-01","08/31/17","PROC FEE            ","~       ",0,5
"10-420-02","08/31/17","Wages               ","~       ",1653.86,0
"10-420-03","08/31/17","Wages               ","~       ",484.5,0
"10-420-05","08/31/17","Soc Match           ","~       ",102.54,0
"10-420-05","08/31/17","Soc Match           ","~       ",30.04,0
"10-420-05","08/31/17","Med Match           ","~       ",23.98,0
"10-420-05","08/31/17","Med Match           ","~       ",7.02,0
"10-420-07","08/31/17","Ret Match           ","~       ",124.04,0
"10-420-07","08/31/17","Ret Match           ","~       ",36.34,0
"10-500-03","08/31/17","Wages               ","~       ",29.16,0
"10-500-05","08/31/17","Soc Match           ","~       ",1.81,0
"10-500-05","08/31/17","Med Match           ","~       ",.42,0
"10-510-02","08/31/17","Wages               ","~       ",3392.37,0
"10-510-03","08/31/17","Wages               ","~       ",943.75,0
"10-510-05","08/31/17","Soc Match           ","~       ",210.33,0
"10-510-05","08/31/17","Soc Match           ","~       ",58.51,0
"10-510-05","08/31/17","Med Match           ","~       ",49.19,0
"10-510-05","08/31/17","Med Match           ","~       ",13.68,0
"10-510-07","08/31/17","Ret Match           ","~       ",279.87,0
"10-560-03","08/31/17","Wages               ","~       ",503.75,0
"10-560-05","08/31/17","Soc Match           ","~       ",31.23,0
