"Acct Number","Date","Description","Reference","Debit","Credit"
"10-1020-000","07-10-1999","AMERICAN SAFETY UTIL"," 5817   ",0,333.42
"10-2010-000","07-10-1999","AMERICAN SAFETY UTIL"," 5817   ",333.42,0
"10-1020-000","07-10-1999","AT&T                "," 5818   ",0,114.97
"10-2010-000","07-10-1999","AT&T                "," 5818   ",114.97,0
"10-1020-000","07-10-1999","BELL ATLANTIC MOBILE"," 5819   ",0,32.64
"10-2010-000","07-10-1999","BELL ATLANTIC MOBILE"," 5819   ",32.64,0
"10-1020-000","07-10-1999","CARQUEST AUTO SUPPLY"," 5820   ",0,531.89
"10-2010-000","07-10-1999","CARQUEST AUTO SUPPLY"," 5820   ",531.89,0
"10-1020-000","07-10-1999","CINTAS RENTAL UNIFOR"," 5821   ",0,605.55
"10-2010-000","07-10-1999","CINTAS RENTAL UNIFOR"," 5821   ",605.55,0
"10-1020-000","07-10-1999","COMM. OF PUBLIC WORK"," 5822   ",0,617.28
"10-2010-000","07-10-1999","COMM. OF PUBLIC WORK"," 5822   ",617.28,0
"10-1020-000","07-10-1999","DAVIS & FLOYD, INC. "," 5823   ",0,233
"10-2010-000","07-10-1999","DAVIS & FLOYD, INC. "," 5823   ",233,0
"10-1020-000","07-10-1999","ELECTRIC UTILITY SUP"," 5824   ",0,4418.87
"10-2010-000","07-10-1999","ELECTRIC UTILITY SUP"," 5824   ",4418.87,0
"10-1020-000","07-10-1999","FERGUSON ENTERPRISES"," 5825   ",0,78.48
"10-2010-000","07-10-1999","FERGUSON ENTERPRISES"," 5825   ",78.48,0
"10-1020-000","07-10-1999","FISHER SCIENTIFIC   "," 5826   ",0,230.75
"10-2010-000","07-10-1999","FISHER SCIENTIFIC   "," 5826   ",230.75,0
"10-1020-000","07-10-1999","GEORGIA CAROLINA WEL"," 5827   ",0,52.32
"10-2010-000","07-10-1999","GEORGIA CAROLINA WEL"," 5827   ",52.32,0
"10-1020-000","07-10-1999","GREENWOOD COOPERATIV"," 5828   ",0,128.6
"10-2010-000","07-10-1999","GREENWOOD COOPERATIV"," 5828   ",128.6,0
"10-1020-000","07-10-1999","GTE SOUTH           "," 5829   ",0,336.83
"10-2010-000","07-10-1999","GTE SOUTH           "," 5829   ",336.83,0
"10-1020-000","07-10-1999","HACH COMPANY        "," 5830   ",0,77
"10-2010-000","07-10-1999","HACH COMPANY        "," 5830   ",77,0
"10-1020-000","07-10-1999","HUGHES SUPPPLY, INC."," 5831   ",0,191.69
"10-2010-000","07-10-1999","HUGHES SUPPPLY, INC."," 5831   ",191.69,0
"10-1020-000","07-10-1999","IDEXX LABORATORIES, "," 5832   ",0,804.63
"10-2010-000","07-10-1999","IDEXX LABORATORIES, "," 5832   ",804.63,0
"10-1020-000","07-10-1999","INDCHEM, INC.       "," 5833   ",0,1603.97
"10-2010-000","07-10-1999","INDCHEM, INC.       "," 5833   ",1603.97,0
"10-1020-000","07-10-1999","INDEX JOURNAL       "," 5834   ",0,46.94
"10-2010-000","07-10-1999","INDEX JOURNAL       "," 5834   ",46.94,0
"10-1020-000","07-10-1999","J. W. FOOSHE, INC.  "," 5835   ",0,46.91
"10-2010-000","07-10-1999","J. W. FOOSHE, INC.  "," 5835   ",46.91,0
"10-1020-000","07-10-1999","KELLY'S SAW SHOP    "," 5836   ",0,550.67
"10-2010-000","07-10-1999","KELLY'S SAW SHOP    "," 5836   ",550.67,0
"10-1020-000","07-10-1999","LANCE               "," 5837   ",0,103.04
"10-2010-000","07-10-1999","LANCE               "," 5837   ",103.04,0
"10-1020-000","07-10-1999","LINE EQUIPMENT SALES"," 5838   ",0,47.09
"10-2010-000","07-10-1999","LINE EQUIPMENT SALES"," 5838   ",47.09,0
"10-1020-000","07-10-1999","LITTLE RIVER ELECTRI"," 5839   ",0,3406
"10-2010-000","07-10-1999","LITTLE RIVER ELECTRI"," 5839   ",3406,0
"10-1020-000","07-10-1999","LOWE'S HOME CENTER -"," 5840   ",0,44.76
"10-2010-000","07-10-1999","LOWE'S HOME CENTER -"," 5840   ",44.76,0
"10-1020-000","07-10-1999","MCCORMICK BUILDING S"," 5841   ",0,182.35
"10-2010-000","07-10-1999","MCCORMICK BUILDING S"," 5841   ",182.35,0
"10-1020-000","07-10-1999","MCCORMICK COUNTY    "," 5842   ",0,873.73
"10-2010-000","07-10-1999","MCCORMICK COUNTY    "," 5842   ",873.73,0
"10-1020-000","07-10-1999","MCCORMICK MESSENGER "," 5843   ",0,44.4
"10-2010-000","07-10-1999","MCCORMICK MESSENGER "," 5843   ",44.4,0
"10-1020-000","07-10-1999","NAPA AUTO PARTS     "," 5844   ",0,245.24
"10-2010-000","07-10-1999","NAPA AUTO PARTS     "," 5844   ",245.24,0
"10-1020-000","07-10-1999","PIEDMONT COCA-COLA  "," 5845   ",0,215.18
"10-2010-000","07-10-1999","PIEDMONT COCA-COLA  "," 5845   ",215.18,0
"10-1020-000","07-10-1999","PIPELINE SUPPLY CO.,"," 5846   ",0,338.89
"10-2010-000","07-10-1999","PIPELINE SUPPLY CO.,"," 5846   ",338.89,0
"10-1020-000","07-10-1999","SCE&G               "," 5847   ",0,80075.36
"10-2010-000","07-10-1999","SCE&G               "," 5847   ",80075.36,0
"10-1020-000","07-10-1999","SHEALY ELECTRICAL WH"," 5848   ",0,187.11
"10-2010-000","07-10-1999","SHEALY ELECTRICAL WH"," 5848   ",187.11,0
"10-1020-000","07-10-1999","SOUTH CAROLINA TAX C"," 5849   ",0,3969.69
"10-2010-000","07-10-1999","SOUTH CAROLINA TAX C"," 5849   ",3969.69,0
"10-1020-000","07-10-1999","STROM'S DRUG STORE  "," 5850   ",0,315.02
"10-2010-000","07-10-1999","STROM'S DRUG STORE  "," 5850   ",315.02,0
"10-1020-000","07-10-1999","THE BANK OF NEW YORK"," 5851   ",0,1694.45
"10-2010-000","07-10-1999","THE BANK OF NEW YORK"," 5851   ",1694.45,0
"10-1020-000","07-10-1999","TOOLE SUPPLY COMPANY"," 5852   ",0,306.12
"10-2010-000","07-10-1999","TOOLE SUPPLY COMPANY"," 5852   ",306.12,0
"10-1020-000","07-10-1999","TRIANGLE HARDWARE   "," 5853   ",0,338.56
"10-2010-000","07-10-1999","TRIANGLE HARDWARE   "," 5853   ",338.56,0
"10-1020-000","07-10-1999","U. S. DEPT OF ENERGY"," 5854   ",0,2304.98
"10-2010-000","07-10-1999","U. S. DEPT OF ENERGY"," 5854   ",2304.98,0
"10-1020-000","07-10-1999","VALLEN SAFETY SUPPLY"," 5855   ",0,82.16
"10-2010-000","07-10-1999","VALLEN SAFETY SUPPLY"," 5855   ",82.16,0
"10-1020-000","07-10-1999","W & J AUTOMOTIVE    "," 5856   ",0,796.64
"10-2010-000","07-10-1999","W & J AUTOMOTIVE    "," 5856   ",796.64,0
"10-1020-000","07-10-1999","WEST CAROLINA TELEPH"," 5857   ",0,31.49
"10-2010-000","07-10-1999","WEST CAROLINA TELEPH"," 5857   ",31.49,0
"10-1020-000","07-10-1999","WHITE HARDWARE      "," 5858   ",0,366.39
"10-2010-000","07-10-1999","WHITE HARDWARE      "," 5858   ",366.39,0
"10-1020-000","07-10-1999","WILSON BROTHER SAND "," 5859   ",0,617.05
"10-2010-000","07-10-1999","WILSON BROTHER SAND "," 5859   ",617.05,0
"10-1200-000","07-12-1999","FROM UTILITIES      ","UB071299",0,23740.59
"10-1050-000","07-12-1999","FROM UTILITIES      ","UB071299",23740.59,0
"10-1200-000","07-12-1999","FROM UTILITIES      ","UB071299",0,30023.36
"10-1050-000","07-12-1999","FROM UTILITIES      ","UB071299",30023.36,0
"10-1200-000","07-12-1999","FROM UTILITIES      ","UB071299",0,43341
"10-1020-000","07-12-1999","FROM UTILITIES      ","UB071299",43341,0
"10-0400-320","07-12-1999","FROM UTILITIES      ","UB071299",0,-647.82
"10-1050-000","07-12-1999","FROM UTILITIES      ","UB071299",-647.82,0
"10-0500-320","07-12-1999","FROM UTILITIES      ","UB071299",0,683.98
"10-1050-000","07-12-1999","FROM UTILITIES      ","UB071299",683.98,0
"10-0300-320","07-12-1999","FROM UTILITIES      ","UB071299",0,137.22
"10-1020-000","07-12-1999","FROM UTILITIES      ","UB071299",137.22,0
"10-0300-320","07-12-1999","FROM UTILITIES      ","UB071299",0,135
"10-1020-000","07-12-1999","FROM UTILITIES      ","UB071299",135,0
"10-1200-000","07-12-1999","FROM UTILITIES      ","UB071299",0,1634
"10-0300-001","07-12-1999","FROM UTILITIES      ","UB071299",1634,0
"10-0600-320","07-12-1999","FROM UTILITIES      ","UB071299",0,15.5
"10-1020-000","07-12-1999","FROM UTILITIES      ","UB071299",15.5,0
"10-1200-000","07-12-1999","FROM UTILITIES      ","UB071299",0,1309.2
"10-1020-000","07-12-1999","FROM UTILITIES      ","UB071299",1309.2,0
"10-1200-000","07-13-1999","FROM UTILITIES      ","UB071399",0,1845.89
"10-1050-000","07-13-1999","FROM UTILITIES      ","UB071399",1845.89,0
"10-1200-000","07-13-1999","FROM UTILITIES      ","UB071399",0,800.13
"10-1050-000","07-13-1999","FROM UTILITIES      ","UB071399",800.13,0
"10-1200-000","07-13-1999","FROM UTILITIES      ","UB071399",0,4490.05
"10-1020-000","07-13-1999","FROM UTILITIES      ","UB071399",4490.05,0
"10-0300-320","07-13-1999","FROM UTILITIES      ","UB071399",0,24.4
"10-1020-000","07-13-1999","FROM UTILITIES      ","UB071399",24.4,0
"10-0300-320","07-13-1999","FROM UTILITIES      ","UB071399",0,6.9
"10-1020-000","07-13-1999","FROM UTILITIES      ","UB071399",6.9,0
"10-1200-000","07-13-1999","FROM UTILITIES      ","UB071399",0,118
"10-0300-001","07-13-1999","FROM UTILITIES      ","UB071399",118,0
"10-1200-000","07-13-1999","FROM UTILITIES      ","UB071399",0,120.3
"10-1020-000","07-13-1999","FROM UTILITIES      ","UB071399",120.3,0
"10-0300-401","07-15-1999","Wages               ","~       ",1708.08,0
"10-0300-403","07-15-1999","Wages               ","~       ",397.88,0
"10-0300-420","07-15-1999","Ret Match           ","~       ",114.44,0
"10-0300-420","07-15-1999","Ret Match           ","~       ",26.66,0
"10-0300-421","07-15-1999","Soc Match           ","~       ",105.91,0
"10-0300-421","07-15-1999","Soc Match           ","~       ",24.67,0
"10-0300-421","07-15-1999","Med Match           ","~       ",24.76,0
"10-0300-421","07-15-1999","Med Match           ","~       ",5.77,0
"10-0400-401","07-15-1999","Wages               ","~       ",3131.37,0
"10-0400-403","07-15-1999","Wages               ","~       ",649.45,0
"10-0400-420","07-15-1999","Ret Match           ","~       ",189.46,0
"10-0400-420","07-15-1999","Ret Match           ","~       ",43.51,0
"10-0400-421","07-15-1999","Soc Match           ","~       ",194.13,0
"10-0400-421","07-15-1999","Soc Match           ","~       ",40.27,0
"10-0400-421","07-15-1999","Med Match           ","~       ",45.41,0
"10-0400-421","07-15-1999","Med Match           ","~       ",9.42,0
"10-0500-401","07-15-1999","Wages               ","~       ",1794.86,0
"10-0500-420","07-15-1999","Ret Match           ","~       ",105.29,0
"10-0500-421","07-15-1999","Soc Match           ","~       ",111.28,0
"10-0500-421","07-15-1999","Med Match           ","~       ",26.03,0
"10-1030-000","07-15-1999","PR Net              ","~       ",0,4570.72
"10-2100-000","07-15-1999","Withholdings        ","~       ",0,847.3
"10-2110-000","07-15-1999","Withholdings        ","~       ",0,370.61
"10-2120-000","07-15-1999","Withholdings        ","~       ",0,476.26
"10-2120-000","07-15-1999","Withholdings        ","~       ",0,111.39
"10-2120-000","07-15-1999","Soc Match Liab      ","~       ",0,476.26
"10-2120-000","07-15-1999","Med Match Liab      ","~       ",0,111.39
"10-2130-000","07-15-1999","Withholdings        ","~       ",0,429.29
"10-2130-000","07-15-1999","Ret Match Liab      ","~       ",0,479.36
"10-2140-000","07-15-1999","Deductions          ","~       ",0,16.06
"10-2140-000","07-15-1999","Deductions          ","~       ",0,127.69
"10-2140-000","07-15-1999","Deductions          ","~       ",0,8.86
"10-2150-000","07-15-1999","Deductions          ","~       ",0,550.96
"10-2170-000","07-15-1999","Deductions          ","~       ",0,172.5
"10-1030-000","07-15-1999","SC STATE TREASURER  ","6473    ",0,172.5
"10-1030-000","07-15-1999","EFTPS(FICA/FEDERAL) ","EFTPS   ",0,2022.59
"10-1030-000","07-15-1999","SC STATE EMP CR UN  ","6456    ",0,550.96
"10-2100-000","07-15-1999","EFTPS(FICA/FEDERAL) ","EFTPS   ",847.3,0
"10-2120-000","07-15-1999","EFTPS(FICA/FEDERAL) ","EFTPS   ",1175.29,0
"10-2150-000","07-15-1999","SC STATE EMP CR UN  ","6456    ",550.96,0
"10-2170-000","07-15-1999","SC STATE TREASURER  ","6473    ",172.5,0
"10-1020-000","07-15-1999","EL MISC-RET CHECK   ","~       ",25,0
"10-0300-350","07-15-1999","EL MISC-RET CHECK   ","~       ",0,25
"10-1020-000","07-15-1999","EL MISC-CUT SEAL    ","~       ",25,0
"10-0300-350","07-15-1999","EL MISC-CUT SEAL    ","~       ",0,25
"10-1120-000","07-15-1999","METER DEPOSIT       ","~       ",220,0
"10-2200-000","07-15-1999","METER DEPOSIT       ","~       ",0,220
"10-1120-000","07-15-1999","METER DEPOSIT       ","~       ",50,0
"10-2200-000","07-15-1999","METER DEPOSIT       ","~       ",0,50
"10-1120-000","07-15-1999","METER DEPOSIT       ","~       ",220,0
"10-2200-000","07-15-1999","METER DEPOSIT       ","~       ",0,220
"10-1020-000","07-12-1999","EL MISC-CUT SEAL    ","~       ",25,0
"10-0300-350","07-12-1999","EL MISC-CUT SEAL    ","~       ",0,25
"10-1050-000","07-12-1999","WT-MILLIKEN RES     ","~       ",3300,0
"10-0400-350","07-12-1999","WT-MILLIKEN RES     ","~       ",0,3300
"10-1050-000","07-12-1999","WT MISC- SAMPLES    ","~       ",255,0
"10-0400-350","07-12-1999","WT MISC- SAMPLES    ","~       ",0,255
"10-1020-000","07-13-1999","EL MISC-RETURN CHECK","~       ",108.48,0
"10-0300-350","07-13-1999","EL MISC-RETURN CHECK","~       ",0,108.48
"10-1200-000","07-16-1999","FROM UTILITIES      ","UB071699",0,381.92
"10-1050-000","07-16-1999","FROM UTILITIES      ","UB071699",381.92,0
"10-1200-000","07-16-1999","FROM UTILITIES      ","UB071699",0,306.8
"10-1050-000","07-16-1999","FROM UTILITIES      ","UB071699",306.8,0
"10-1200-000","07-16-1999","FROM UTILITIES      ","UB071699",0,5176.98
"10-1020-000","07-16-1999","FROM UTILITIES      ","UB071699",5176.98,0
"10-0400-320","07-16-1999","FROM UTILITIES      ","UB071699",0,33.24
"10-1050-000","07-16-1999","FROM UTILITIES      ","UB071699",33.24,0
"10-0500-320","07-16-1999","FROM UTILITIES      ","UB071699",0,26.91
"10-1050-000","07-16-1999","FROM UTILITIES      ","UB071699",26.91,0
"10-0300-320","07-16-1999","FROM UTILITIES      ","UB071699",0,366.63
"10-1020-000","07-16-1999","FROM UTILITIES      ","UB071699",366.63,0
"10-1200-000","07-16-1999","FROM UTILITIES      ","UB071699",0,160
"10-0300-001","07-16-1999","FROM UTILITIES      ","UB071699",160,0
"10-0600-320","07-16-1999","FROM UTILITIES      ","UB071699",0,9.9
"10-1020-000","07-16-1999","FROM UTILITIES      ","UB071699",9.9,0
"10-1200-000","07-16-1999","FROM UTILITIES      ","UB071699",0,72.3
"10-1020-000","07-16-1999","FROM UTILITIES      ","UB071699",72.3,0
"10-0300-401","07-22-1999","Wages               ","~       ",1635,0
"10-0300-403","07-22-1999","Wages               ","~       ",389.98,0
"10-0300-420","07-22-1999","Ret Match           ","~       ",109.55,0
"10-0300-420","07-22-1999","Ret Match           ","~       ",26.13,0
"10-0300-421","07-22-1999","Soc Match           ","~       ",101.37,0
"10-0300-421","07-22-1999","Soc Match           ","~       ",24.18,0
"10-0300-421","07-22-1999","Med Match           ","~       ",23.71,0
"10-0300-421","07-22-1999","Med Match           ","~       ",5.65,0
"10-0400-401","07-22-1999","Wages               ","~       ",2872.86,0
"10-0400-403","07-22-1999","Wages               ","~       ",457.64,0
"10-0400-420","07-22-1999","Ret Match           ","~       ",172.15,0
"10-0400-420","07-22-1999","Ret Match           ","~       ",30.66,0
"10-0400-421","07-22-1999","Soc Match           ","~       ",178.11,0
"10-0400-421","07-22-1999","Soc Match           ","~       ",28.37,0
"10-0400-421","07-22-1999","Med Match           ","~       ",41.67,0
"10-0400-421","07-22-1999","Med Match           ","~       ",6.64,0
"10-0500-401","07-22-1999","Wages               ","~       ",1751.86,0
"10-0500-420","07-22-1999","Ret Match           ","~       ",102.41,0
"10-0500-421","07-22-1999","Soc Match           ","~       ",108.62,0
"10-0500-421","07-22-1999","Med Match           ","~       ",25.4,0
"10-1030-000","07-22-1999","PR Net              ","~       ",0,4216.06
"10-2100-000","07-22-1999","Withholdings        ","~       ",0,744.83
"10-2110-000","07-22-1999","Withholdings        ","~       ",0,331.83
"10-2120-000","07-22-1999","Withholdings        ","~       ",0,440.65
"10-2120-000","07-22-1999","Withholdings        ","~       ",0,103.07
"10-2120-000","07-22-1999","Soc Match Liab      ","~       ",0,440.65
"10-2120-000","07-22-1999","Med Match Liab      ","~       ",0,103.07
"10-2130-000","07-22-1999","Withholdings        ","~       ",0,394.83
"10-2130-000","07-22-1999","Ret Match Liab      ","~       ",0,440.9
"10-2140-000","07-22-1999","Deductions          ","~       ",0,16.06
"10-2140-000","07-22-1999","Deductions          ","~       ",0,127.69
"10-2140-000","07-22-1999","Deductions          ","~       ",0,8.86
"10-2150-000","07-22-1999","Deductions          ","~       ",0,550.96
"10-2170-000","07-22-1999","Deductions          ","~       ",0,172.5
"10-1030-000","07-22-1999","SC STATE TREASURER  ","6491    ",0,172.5
"10-1030-000","07-22-1999","EFTPS(FICA/FEDERAL) ","EFTPS   ",0,1832.25
"10-1030-000","07-22-1999","SC STATE EMP CR UN  ","6474    ",0,550.96
"10-2100-000","07-22-1999","EFTPS(FICA/FEDERAL) ","EFTPS   ",744.83,0
"10-2120-000","07-22-1999","EFTPS(FICA/FEDERAL) ","EFTPS   ",1087.42,0
"10-2150-000","07-22-1999","SC STATE EMP CR UN  ","6474    ",550.96,0
"10-2170-000","07-22-1999","SC STATE TREASURER  ","6491    ",172.5,0
"10-1200-000","07-19-1999","FROM UTILITIES      ","UB071999",0,984.87
"10-1050-000","07-19-1999","FROM UTILITIES      ","UB071999",984.87,0
"10-1200-000","07-19-1999","FROM UTILITIES      ","UB071999",0,855.86
"10-1050-000","07-19-1999","FROM UTILITIES      ","UB071999",855.86,0
"10-1200-000","07-19-1999","FROM UTILITIES      ","UB071999",0,10795
"10-1020-000","07-19-1999","FROM UTILITIES      ","UB071999",10795,0
"10-0400-320","07-19-1999","FROM UTILITIES      ","UB071999",0,79.77
"10-1050-000","07-19-1999","FROM UTILITIES      ","UB071999",79.77,0
"10-0500-320","07-19-1999","FROM UTILITIES      ","UB071999",0,64.7
"10-1050-000","07-19-1999","FROM UTILITIES      ","UB071999",64.7,0
"10-0300-320","07-19-1999","FROM UTILITIES      ","UB071999",0,627.14
"10-1020-000","07-19-1999","FROM UTILITIES      ","UB071999",627.14,0
"10-1200-000","07-19-1999","FROM UTILITIES      ","UB071999",0,217
"10-0300-001","07-19-1999","FROM UTILITIES      ","UB071999",217,0
"10-0600-320","07-19-1999","FROM UTILITIES      ","UB071999",0,20.9
"10-1020-000","07-19-1999","FROM UTILITIES      ","UB071999",20.9,0
"10-1200-000","07-19-1999","FROM UTILITIES      ","UB071999",0,96.6
"10-1020-000","07-19-1999","FROM UTILITIES      ","UB071999",96.6,0
"10-1120-000","07-15-1999","METER DEPOSIT       ","~       ",220,0
"10-2200-000","07-15-1999","METER DEPOSIT       ","~       ",0,220
"10-1020-000","07-16-1999","EL MISC-GTE REFUND  ","~       ",22.62,0
"10-0300-350","07-16-1999","EL MISC-GTE REFUND  ","~       ",0,22.62
"10-1200-000","07-20-1999","FROM UTILITIES      ","UB072099",0,680.27
"10-1050-000","07-20-1999","FROM UTILITIES      ","UB072099",680.27,0
"10-1200-000","07-20-1999","FROM UTILITIES      ","UB072099",0,536.13
"10-1050-000","07-20-1999","FROM UTILITIES      ","UB072099",536.13,0
"10-1200-000","07-20-1999","FROM UTILITIES      ","UB072099",0,5008.94
"10-1020-000","07-20-1999","FROM UTILITIES      ","UB072099",5008.94,0
"10-0400-320","07-20-1999","FROM UTILITIES      ","UB072099",0,68.05
"10-1050-000","07-20-1999","FROM UTILITIES      ","UB072099",68.05,0
"10-0500-320","07-20-1999","FROM UTILITIES      ","UB072099",0,53.62
"10-1050-000","07-20-1999","FROM UTILITIES      ","UB072099",53.62,0
"10-0300-320","07-20-1999","FROM UTILITIES      ","UB072099",0,513.53
"10-1020-000","07-20-1999","FROM UTILITIES      ","UB072099",513.53,0
"10-0300-320","07-20-1999","FROM UTILITIES      ","UB072099",0,-15
"10-1020-000","07-20-1999","FROM UTILITIES      ","UB072099",-15,0
"10-1200-000","07-20-1999","FROM UTILITIES      ","UB072099",0,177
"10-0300-001","07-20-1999","FROM UTILITIES      ","UB072099",177,0
"10-0600-320","07-20-1999","FROM UTILITIES      ","UB072099",0,17.7
"10-1020-000","07-20-1999","FROM UTILITIES      ","UB072099",17.7,0
"10-1200-000","07-20-1999","FROM UTILITIES      ","UB072099",0,144.9
"10-1020-000","07-20-1999","FROM UTILITIES      ","UB072099",144.9,0
"10-1200-000","07-22-1999","FROM UTILITIES      ","UB072299",0,226.26
"10-1050-000","07-22-1999","FROM UTILITIES      ","UB072299",226.26,0
"10-1200-000","07-22-1999","FROM UTILITIES      ","UB072299",0,204.71
