"Acct Number","Date","Description","Reference","Debit","Credit"
"05-100-01","08/12/10","FAMILY CARE CENTER  ","4420    ",1240.62,0
"05-300-04","08/12/10","FAMILY CARE CENTER  ","4421    ",0,1395.61
"05-100-01","08/12/10","FAMILY CARE CENTER  ","4421    ",1395.61,0
"05-300-06","08/17/10","BUCHANAN INSURANCE  ","4442    ",0,115.35
"05-100-01","08/17/10","BUCHANAN INSURANCE  ","4442    ",115.35,0
"05-300-04","08/17/10","BUCHANAN INSURANCE  ","4443    ",0,618.33
"05-100-01","08/17/10","BUCHANAN INSURANCE  ","4443    ",618.33,0
"05-300-04","08/18/10","LOONEY EYECARE      ","5166    ",0,2396.73
"05-100-01","08/18/10","LOONEY EYECARE      ","5166    ",2396.73,0
"05-300-06","08/18/10","LOONEY EYECARE      ","5166    ",0,412.97
"05-100-01","08/18/10","LOONEY EYECARE      ","5166    ",412.97,0
"05-300-04","08/18/10","CURVES              ","10754   ",0,634.67
"05-100-01","08/18/10","CURVES              ","10754   ",634.67,0
"05-400-40","08/25/10","TRUPOINT BANK       ","138312  ",25966.56,0
"05-400-45","08/25/10","TRUPOINT BANK       ","138312  ",7319.7,0
"05-200-04","08/25/10","TRUPOINT BANK       ","138312  ",0,33286.26
"05-500-04","08/25/10","MILLER RICHARDSON TR","82510   ",4440.82,0
"05-200-04","08/25/10","MILLER RICHARDSON TR","82510   ",0,4440.82
"05-100-01","08/25/10","TRUPOINT BANK       "," 3356   ",0,33286.26
"05-200-04","08/25/10","TRUPOINT BANK       "," 3356   ",33286.26,0
"05-100-01","08/25/10","MILLER RICHARDSON TR"," 3357   ",0,4440.82
"05-200-04","08/25/10","MILLER RICHARDSON TR"," 3357   ",4440.82,0
"05-400-45","08/25/10","TRUPOINT BANK       ","219053  ",9950.23,0
"05-200-04","08/25/10","TRUPOINT BANK       ","219053  ",0,9950.23
"05-400-12","08/25/10","VERIZON             ","00062152",192.59,0
"05-200-04","08/25/10","VERIZON             ","00062152",0,192.59
"05-100-01","08/25/10","TRUPOINT BANK       "," 3358   ",0,9950.23
"05-200-04","08/25/10","TRUPOINT BANK       "," 3358   ",9950.23,0
"05-100-01","08/25/10","VERIZON             "," 3359   ",0,192.59
"05-200-04","08/25/10","VERIZON             "," 3359   ",192.59,0
"05-520-50","08/26/10","BUCHANAN COUNTY INSU","2010-037",2493.88,0
"05-200-04","08/26/10","BUCHANAN COUNTY INSU","2010-037",0,2493.88
"05-100-01","08/26/10","BUCHANAN COUNTY INSU"," 3360   ",0,2493.88
"05-200-04","08/26/10","BUCHANAN COUNTY INSU"," 3360   ",2493.88,0
"05-300-60","08/26/10","LPL RESTAURANT      ","4378    ",0,396.8
"05-100-01","08/26/10","LPL RESTAURANT      ","4378    ",396.8,0
"05-300-04","08/26/10","COMFORT INN         ","6674    ",0,864
"05-100-01","08/26/10","COMFORT INN         ","6674    ",864,0
"05-300-04","08/26/10","STREET FAMILY OFFICE","2155    ",0,1443.75
"05-100-01","08/26/10","STREET FAMILY OFFICE","2155    ",1443.75,0
"05-520-50","08/27/10","BUCHANAN COUNTY INSU","2010-037",1993.88,0
"05-200-04","08/27/10","BUCHANAN COUNTY INSU","2010-037",0,1993.88
"05-100-01","08/27/10","BUCHANAN COUNTY INSU"," 3361   ",0,1993.88
"05-200-04","08/27/10","BUCHANAN COUNTY INSU"," 3361   ",1993.88,0
"05-520-10","08/09/10","TruPoint Bank       ","~       ",0,1532659
"05-100-04","08/09/10","TruPoint Bank       ","~       ",1532659,0
"05-300-10","08/24/10","Grundy National Bank","~       ",0,858.49
"05-100-04","08/24/10","Grundy National Bank","~       ",858.49,0
"05-520-10","08/23/10","Community Reinvest F","~       ",110000,0
"05-100-04","08/23/10","Community Reinvest F","~       ",0,110000
"05-300-04","08/30/10","STREET LAW FIRM     ","81077   ",0,6013
"05-100-01","08/30/10","STREET LAW FIRM     ","81077   ",6013,0
"05-300-04","08/30/10","PROBATION OFFICE    ","45610773",0,1054.67
"05-100-01","08/30/10","PROBATION OFFICE    ","45610773",1054.67,0
"05-300-04","08/30/10","VDOT                ","45610773",0,1139.83
"05-100-01","08/30/10","VDOT                ","45610773",1139.83,0
"05-300-04","09/01/10","CLINCH INDEP. LIVING","10201   ",0,2408.17
"05-100-01","09/01/10","CLINCH INDEP. LIVING","10201   ",2408.17,0
"05-520-10","09/01/10","Azur Properties Grou","83402   ",1196260.32,0
"05-100-04","09/01/10","Azur Properties Grou","83402   ",0,1196260.32
"05-520-10","09/01/10","Holland & Knight LLP","83402   ",379929.17,0
"05-100-04","09/01/10","Holland & Knight LLP","83402   ",0,379929.17
"05-500-07","09/02/10","P.S.A. (Buchanan Cou","109918  ",598,0
"05-200-04","09/02/10","P.S.A. (Buchanan Cou","109918  ",0,598
"05-500-06","09/02/10","APPLACHIAN POWER CO.","022-888-",12.15,0
"05-200-04","09/02/10","APPLACHIAN POWER CO.","022-888-",0,12.15
"05-500-06","09/02/10","APPLACHIAN POWER CO.","020-723-",86.9,0
"05-200-04","09/02/10","APPLACHIAN POWER CO.","020-723-",0,86.9
"05-500-06","09/02/10","APPLACHIAN POWER CO.","021-596-",174.96,0
"05-200-04","09/02/10","APPLACHIAN POWER CO.","021-596-",0,174.96
"05-500-06","09/02/10","APPLACHIAN POWER CO.","022-595-",19.55,0
"05-200-04","09/02/10","APPLACHIAN POWER CO.","022-595-",0,19.55
"05-500-06","09/02/10","APPLACHIAN POWER CO.","024-086-",865.7,0
"05-200-04","09/02/10","APPLACHIAN POWER CO.","024-086-",0,865.7
"05-500-06","09/02/10","APPLACHIAN POWER CO.","028-605-",407.4,0
"05-200-04","09/02/10","APPLACHIAN POWER CO.","028-605-",0,407.4
"05-500-06","09/02/10","APPLACHIAN POWER CO.","025-647-",62.05,0
"05-200-04","09/02/10","APPLACHIAN POWER CO.","025-647-",0,62.05
"05-500-06","09/02/10","APPLACHIAN POWER CO.","020-962-",415.12,0
"05-200-04","09/02/10","APPLACHIAN POWER CO.","020-962-",0,415.12
"05-100-01","09/02/10","APPLACHIAN POWER CO."," 3362   ",0,2043.83
"05-200-04","09/02/10","APPLACHIAN POWER CO."," 3362   ",2043.83,0
"05-100-01","09/02/10","P.S.A. (Buchanan Cou"," 3363   ",0,598
"05-200-04","09/02/10","P.S.A. (Buchanan Cou"," 3363   ",598,0
"05-300-04","09/02/10","APPAL. AGENCY SENIOR","55651   ",0,614.83
"05-100-01","09/02/10","APPAL. AGENCY SENIOR","55651   ",614.83,0
"05-300-04","09/02/10","A+ RENTALS          ","16695   ",0,3511.67
"05-100-01","09/02/10","A+ RENTALS          ","16695   ",3511.67,0
"05-300-04","09/02/10","LPL RESTAURANTS     ","4368    ",0,3675
"05-100-01","09/02/10","LPL RESTAURANTS     ","4368    ",3675,0
"05-300-04","09/02/10","ABC STORE           ","45624007",0,1032.5
"05-100-01","09/02/10","ABC STORE           ","45624007",1032.5,0
"05-300-22","09/02/10","ROTECH (LOVE JOY)   ","3232027 ",0,2101.75
"05-100-01","09/02/10","ROTECH (LOVE JOY)   ","3232027 ",2101.75,0
"05-300-04","09/02/10","ROTECH (LOVEJOY)    ","3232027 ",0,1297.67
"05-100-01","09/02/10","ROTECH (LOVEJOY)    ","3232027 ",1297.67,0
"05-300-10","08/31/10","GRUNDY NATIONAL BANK","~       ",0,27.58
"05-100-01","08/31/10","GRUNDY NATIONAL BANK","~       ",27.58,0
"05-300-04","09/07/10","Sherry's Beauty Bout","3771    ",0,233.33
"05-100-01","09/07/10","Sherry's Beauty Bout","3771    ",233.33,0
"05-300-04","09/07/10","CASA                ","3354    ",0,702.67
"05-100-01","09/07/10","CASA                ","3354    ",702.67,0
"05-300-04","09/07/10","FAMILY DOLLAR       ","3400060 ",0,5050
"05-100-01","09/07/10","FAMILY DOLLAR       ","3400060 ",5050,0
"05-100-01","07/14/10","TO VOID CHK 3337    "," 3337   ",35,0
"05-200-04","07/14/10","TO VOID CHK 3337    "," 3337   ",0,35
"05-200-04","07/14/10","071410              ","TO VOID ",35,0
"05-400-02","07/14/10","071410              ","TO VOID ",0,35
"05-300-04","09/09/10","ELAINE'S BOUTIQUE   ","1657    ",0,1480
"05-100-01","09/09/10","ELAINE'S BOUTIQUE   ","1657    ",1480,0
"05-300-04","09/09/10","DR. L.E. LAWRENCE   ","09753   ",0,688.92
"05-100-01","09/09/10","DR. L.E. LAWRENCE   ","09753   ",688.92,0
"05-300-04","09/09/10","BUCHANAN THERAPY    ","12619   ",0,1493.92
"05-100-01","09/09/10","BUCHANAN THERAPY    ","12619   ",1493.92,0
"05-300-04","09/09/10","STREET LAW FIRM     ","81272   ",0,6013
"05-100-01","09/09/10","STREET LAW FIRM     ","81272   ",6013,0
"05-400-10","09/10/10","FOOD CITY           ","380709  ",11.53,0
"05-200-04","09/10/10","FOOD CITY           ","380709  ",0,11.53
"05-400-10","09/10/10","FOOD CITY           ","378510  ",20.6,0
"05-200-04","09/10/10","FOOD CITY           ","378510  ",0,20.6
"05-300-03","09/10/10","TOWN OF GRUNDY      ","7302010 ",8465.96,0
"05-200-04","09/10/10","TOWN OF GRUNDY      ","7302010 ",0,8465.96
"05-400-10","09/10/10","DOMINION OFFICE PROD","346326  ",62.48,0
"05-200-04","09/10/10","DOMINION OFFICE PROD","346326  ",0,62.48
"05-400-10","09/10/10","PITNEY BOWES PURCHAS","8000-909",102.18,0
"05-200-04","09/10/10","PITNEY BOWES PURCHAS","8000-909",0,102.18
"05-500-08","09/10/10","Ratliff's Farm & Hom","130441  ",14.88,0
"05-200-04","09/10/10","Ratliff's Farm & Hom","130441  ",0,14.88
"05-500-08","09/10/10","SOULEYRETTE, HUBERT ","89762   ",600,0
"05-200-04","09/10/10","SOULEYRETTE, HUBERT ","89762   ",0,600
"05-500-08","09/10/10","F.S.I. MID STATE DIV","870973, ",160,0
"05-200-04","09/10/10","F.S.I. MID STATE DIV","870973, ",0,160
"05-400-10","09/10/10","VIRGINIA MOUNTAIN MI","8089    ",37.5,0
"05-200-04","09/10/10","VIRGINIA MOUNTAIN MI","8089    ",0,37.5
"05-500-08","09/10/10","CINTAS CORP. # 532  ","53272053",142.7,0
"05-200-04","09/10/10","CINTAS CORP. # 532  ","53272053",0,142.7
"05-500-08","09/10/10","FLEENOR SECURITY SYS","247787,2",600,0
"05-200-04","09/10/10","FLEENOR SECURITY SYS","247787,2",0,600
"05-400-10","09/10/10","TIM POTTER          ","08252010",50,0
"05-200-04","09/10/10","TIM POTTER          ","08252010",0,50
"05-100-01","09/10/10","CINTAS CORP. # 532  "," 3364   ",0,142.7
"05-200-04","09/10/10","CINTAS CORP. # 532  "," 3364   ",142.7,0
"05-100-01","09/10/10","DOMINION OFFICE PROD"," 3365   ",0,62.48
"05-200-04","09/10/10","DOMINION OFFICE PROD"," 3365   ",62.48,0
"05-100-01","09/10/10","F.S.I. MID STATE DIV"," 3366   ",0,160
"05-200-04","09/10/10","F.S.I. MID STATE DIV"," 3366   ",160,0
"05-100-01","09/10/10","FLEENOR SECURITY SYS"," 3367   ",0,600
"05-200-04","09/10/10","FLEENOR SECURITY SYS"," 3367   ",600,0
"05-100-01","09/10/10","FOOD CITY           "," 3368   ",0,32.13
"05-200-04","09/10/10","FOOD CITY           "," 3368   ",32.13,0
"05-100-01","09/10/10","PITNEY BOWES PURCHAS"," 3369   ",0,102.18
"05-200-04","09/10/10","PITNEY BOWES PURCHAS"," 3369   ",102.18,0
"05-100-01","09/10/10","Ratliff's Farm & Hom"," 3370   ",0,14.88
"05-200-04","09/10/10","Ratliff's Farm & Hom"," 3370   ",14.88,0
"05-100-01","09/10/10","SOULEYRETTE, HUBERT "," 3371   ",0,600
"05-200-04","09/10/10","SOULEYRETTE, HUBERT "," 3371   ",600,0
"05-100-01","09/10/10","TIM POTTER          "," 3372   ",0,50
"05-200-04","09/10/10","TIM POTTER          "," 3372   ",50,0
"05-100-01","09/10/10","TOWN OF GRUNDY      "," 3373   ",0,8465.96
"05-200-04","09/10/10","TOWN OF GRUNDY      "," 3373   ",8465.96,0
"05-100-01","09/10/10","VIRGINIA MOUNTAIN MI"," 3374   ",0,37.5
"05-200-04","09/10/10","VIRGINIA MOUNTAIN MI"," 3374   ",37.5,0
"05-300-04","09/20/10","PLAZA PHARMACY      ","7850    ",0,1488.67
"05-100-01","09/20/10","PLAZA PHARMACY      ","7850    ",1488.67,0
"05-300-04","09/20/10","FAMILY CARE CENTER  ","4452    ",0,1395.62
"05-100-01","09/20/10","FAMILY CARE CENTER  ","4452    ",1395.62,0
"05-300-04","09/20/10","FAMILY CARE CENTER  ","4451    ",0,1240.62
"05-100-01","09/20/10","FAMILY CARE CENTER  ","4451    ",1240.62,0
"05-300-04","09/20/10","MOUNTAINEER PUB.    ","11694   ",0,875
"05-100-01","09/20/10","MOUNTAINEER PUB.    ","11694   ",875,0
"05-300-04","09/20/10","MOUNTAINEER PUB.    ","11716   ",0,875
"05-100-01","09/20/10","MOUNTAINEER PUB.    ","11716   ",875,0
"05-300-04","09/20/10","VA. MT. MICRO       ","15849   ",0,702.67
"05-100-01","09/20/10","VA. MT. MICRO       ","15849   ",702.67,0
"05-300-06","09/20/10","TOWN OF GRUNDY      ","6006    ",0,311.22
"05-100-01","09/20/10","TOWN OF GRUNDY      ","6006    ",311.22,0
"05-300-07","09/02/10","US BANK             ","~       ",0,4487.76
"05-100-01","09/02/10","US BANK             ","~       ",4487.76,0
"05-300-07","09/02/10","US BANK             ","~       ",0,12569.9
"05-100-01","09/02/10","US BANK             ","~       ",12569.9,0
"05-500-50","09/21/10","LINCARE INC.        ","092110  ",500,0
"05-200-04","09/21/10","LINCARE INC.        ","092110  ",0,500
"05-100-01","09/21/10","LINCARE INC.        "," 3375   ",0,500
"05-200-04","09/21/10","LINCARE INC.        "," 3375   ",500,0
"05-300-04","09/21/10","LOONEY EYECARE      ","5205    ",0,2396.73
"05-100-01","09/21/10","LOONEY EYECARE      ","5205    ",2396.73,0
"05-300-06","09/21/10","LOONEY EYECARE      ","5205    ",0,328.53
"05-100-01","09/21/10","LOONEY EYECARE      ","5205    ",328.53,0
"05-300-04","09/21/10","APPAL AGENCY SENIOR ","55828   ",0,614.83
"05-100-01","09/21/10","APPAL AGENCY SENIOR ","55828   ",614.83,0
"05-300-05","09/21/10","AEP                 ","90000986",0,3.72
"05-100-01","09/21/10","AEP                 ","90000986",3.72,0
"05-300-05","09/21/10","AEP                 ","90000989",0,19.07
"05-100-01","09/21/10","AEP                 ","90000989",19.07,0
"05-520-09","09/15/10","GRUNDY NATIONAL BANK","1046    ",14949.61,0
"05-100-04","09/15/10","GRUNDY NATIONAL BANK","1046    ",0,14949.61
"05-300-01","09/02/10","NEW MARKETS CLOSING ","~       ",0,336629.32
"05-100-04","09/02/10","NEW MARKETS CLOSING ","~       ",336629.32,0
"05-300-01","09/02/10","NEW MARKETS CLOSING ","~       ",0,20000
"05-100-04","09/02/10","NEW MARKETS CLOSING ","~       ",20000,0
"05-520-50","09/02/10","NEW GRUNDY LLC DISP.","83402   ",20000,0
"05-100-04","09/02/10","NEW GRUNDY LLC DISP.","83402   ",0,20000
"05-520-09","09/21/10","MILLER RICHARDSON TR","1047    ",519150.27,0
"05-100-04","09/21/10","MILLER RICHARDSON TR","1047    ",0,519150.27
"05-520-10","09/17/10","STEWART/PERRY       ","~       ",449550,0
"05-100-04","09/17/10","STEWART/PERRY       ","~       ",0,449550
"05-400-20","09/23/10","WELLS FARGO INSURANC","092310  ",3559.34,0
"05-200-04","09/23/10","WELLS FARGO INSURANC","092310  ",0,3559.34
"05-100-01","09/23/10","WELLS FARGO INSURANC"," 3376   ",0,3559.34
"05-200-04","09/23/10","WELLS FARGO INSURANC"," 3376   ",3559.34,0
"05-500-04","09/23/10","MILLER RICHARDSON TR","92310   ",8881.64,0
"05-200-04","09/23/10","MILLER RICHARDSON TR","92310   ",0,8881.64
"05-100-01","09/23/10","MILLER RICHARDSON TR"," 3377   ",0,8881.64
"05-200-04","09/23/10","MILLER RICHARDSON TR"," 3377   ",8881.64,0
"05-100-01","08/09/10","TO VOID CHK 3344    "," 3344   ",4030,0
"05-200-04","08/09/10","TO VOID CHK 3344    "," 3344   ",0,4030
"05-200-04","08/09/10","9619                ","TO VOID ",4030,0
"05-520-07","08/09/10","9619                ","TO VOID ",0,4030
"05-300-04","09/24/10","COMFORT INN         ","6758    ",0,864
"05-100-01","09/24/10","COMFORT INN         ","6758    ",864,0
"05-520-09","08/23/10","TRUPOINT BANK       ","1048    ",23229.25,0
"05-100-04","08/23/10","TRUPOINT BANK       ","1048    ",0,23229.25
"05-520-06","08/23/10","AMERICAN ELECTRIC P.","1049    ",5535.28,0
"05-100-04","08/23/10","AMERICAN ELECTRIC P.","1049    ",0,5535.28
"05-520-10","09/24/10","AZUR PROPERTIES GROU","WIRE TRA",21842.71,0
"05-100-04","09/24/10","AZUR PROPERTIES GROU","WIRE TRA",0,21842.71
"05-400-40","09/27/10","TRUPOINT BANK       ","092710  ",26124.43,0
"05-400-45","09/27/10","TRUPOINT BANK       ","092710  ",7161.83,0
"05-200-04","09/27/10","TRUPOINT BANK       ","092710  ",0,33286.26
"05-100-01","09/27/10","TRUPOINT BANK       "," 3378   ",0,33286.26
"05-200-04","09/27/10","TRUPOINT BANK       "," 3378   ",33286.26,0
"05-300-04","09/27/10","BUCHANAN CTY INS.   ","4481    ",0,618.33
"05-100-01","09/27/10","BUCHANAN CTY INS.   ","4481    ",618.33,0
"05-300-06","09/27/10","BUCHANAN CTY INS.   ","4480    ",0,91.76
"05-100-01","09/27/10","BUCHANAN CTY INS.   ","4480    ",91.76,0
"05-300-10","09/24/10","GRUNDY NATIONAL BANK","~       ",0,588.2
"05-100-04","09/24/10","GRUNDY NATIONAL BANK","~       ",588.2,0
"05-400-10","09/29/10","BRISTOL VIRGINIA UTI","092910  ",38.23,0
"05-200-04","09/29/10","BRISTOL VIRGINIA UTI","092910  ",0,38.23
"05-100-01","09/29/10","BRISTOL VIRGINIA UTI"," 3379   ",0,38.23
"05-200-04","09/29/10","BRISTOL VIRGINIA UTI"," 3379   ",38.23,0
"05-300-04","10/01/10","CURVES              ","1431    ",0,634.67
"05-100-01","10/01/10","CURVES              ","1431    ",634.67,0
"05-300-04","10/01/10","VDOT                ","45694480",0,1139.83
"05-100-01","10/01/10","VDOT                ","45694480",1139.83,0
"05-300-04","10/01/10","BUCH. CTY PROBATION ","45694480",0,1054.67
"05-100-01","10/01/10","BUCH. CTY PROBATION ","45694480",1054.67,0
"05-300-04","10/01/10","CLINCH INDEP. LIVING","10255   ",0,2408.17
"05-100-01","10/01/10","CLINCH INDEP. LIVING","10255   ",2408.17,0
"05-300-04","10/01/10","CASA                ","3373    ",0,702.67
"05-100-01","10/01/10","CASA                ","3373    ",702.67,0
"05-300-04","10/01/10","STREET FAMILY OFFICE","2186    ",0,1443.75
"05-100-01","10/01/10","STREET FAMILY OFFICE","2186    ",1443.75,0
"05-520-10","08/26/10","LEVERAGE LAW GROUP  ","WIRE TRA",150149,0
"05-100-04","08/26/10","LEVERAGE LAW GROUP  ","WIRE TRA",0,150149
"05-520-10","09/30/10","BUSINESS LOAN CONDUI","WIRE TRA",25425,0
"05-100-04","09/30/10","BUSINESS LOAN CONDUI","WIRE TRA",0,25425
"05-520-10","09/30/10","RURAL NEW MARKETS FU","WIRE TRA",8136,0
"05-100-04","09/30/10","RURAL NEW MARKETS FU","WIRE TRA",0,8136
"05-300-45","09/27/10","Miller Richardson Tr","~       ",0,5000
"05-100-01","09/27/10","Miller Richardson Tr","~       ",5000,0
"05-500-06","10/05/10","APPLACHIAN POWER CO.","024-086-",786.26,0
"05-200-04","10/05/10","APPLACHIAN POWER CO.","024-086-",0,786.26
"05-500-06","10/05/10","APPLACHIAN POWER CO.","021-596-",150.58,0
"05-200-04","10/05/10","APPLACHIAN POWER CO.","021-596-",0,150.58
"05-500-06","10/05/10","APPLACHIAN POWER CO.","028-605-",356.54,0
"05-200-04","10/05/10","APPLACHIAN POWER CO.","028-605-",0,356.54
"05-500-06","10/05/10","APPLACHIAN POWER CO.","020-962-",386.97,0
"05-200-04","10/05/10","APPLACHIAN POWER CO.","020-962-",0,386.97
"05-500-06","10/05/10","APPLACHIAN POWER CO.","020-723-",86.4,0
"05-200-04","10/05/10","APPLACHIAN POWER CO.","020-723-",0,86.4
"05-500-06","10/05/10","APPLACHIAN POWER CO.","022-595-",20.03,0
"05-200-04","10/05/10","APPLACHIAN POWER CO.","022-595-",0,20.03
"05-500-06","10/05/10","APPLACHIAN POWER CO.","022-888-",11.04,0
"05-200-04","10/05/10","APPLACHIAN POWER CO.","022-888-",0,11.04
"05-500-06","10/05/10","APPLACHIAN POWER CO.","025-647-",124.47,0
"05-200-04","10/05/10","APPLACHIAN POWER CO.","025-647-",0,124.47
"05-400-12","10/05/10","VERIZON             ","00062152",180.34,0
"05-200-04","10/05/10","VERIZON             ","00062152",0,180.34
"05-500-07","10/05/10","BUCHANAN COUNTY P. S","109918  ",646,0
"05-200-04","10/05/10","BUCHANAN COUNTY P. S","109918  ",0,646
"05-100-01","10/05/10","APPLACHIAN POWER CO."," 3380   ",0,1922.29
"05-200-04","10/05/10","APPLACHIAN POWER CO."," 3380   ",1922.29,0
"05-100-01","10/05/10","BUCHANAN COUNTY P. S"," 3381   ",0,646
"05-200-04","10/05/10","BUCHANAN COUNTY P. S"," 3381   ",646,0
"05-100-01","10/05/10","VERIZON             "," 3382   ",0,180.34
"05-200-04","10/05/10","VERIZON             "," 3382   ",180.34,0
"05-300-10","09/30/10","GRUNDY NATIONAL BANK","~       ",0,27.39
"05-100-01","09/30/10","GRUNDY NATIONAL BANK","~       ",27.39,0
"05-300-04","10/07/10","BUCHANAN THERAPY    ","12638   ",0,1493.92
"05-100-01","10/07/10","BUCHANAN THERAPY    ","12638   ",1493.92,0
"05-300-04","10/07/10","A+RENTALS           ","17016   ",0,3511.67
"05-100-01","10/07/10","A+RENTALS           ","17016   ",3511.67,0
"05-300-04","10/07/10","COMFORT INN         ","6773    ",0,864
"05-100-01","10/07/10","COMFORT INN         ","6773    ",864,0
"05-300-04","10/07/10","SHERRYS BOUTIQUE    ","3788    ",0,233.33
"05-100-01","10/07/10","SHERRYS BOUTIQUE    ","3788    ",233.33,0
"05-300-04","10/07/10","FAMILY DOLLAR       ","3413324 ",0,5050
"05-100-01","10/07/10","FAMILY DOLLAR       ","3413324 ",5050,0
"05-300-04","10/07/10","ABC STORE           ","45747962",0,1032.5
"05-100-01","10/07/10","ABC STORE           ","45747962",1032.5,0
"05-300-50","10/07/10","IDA REDEVELOPMENT   ","1051    ",0,9950.23
"05-100-01","10/07/10","IDA REDEVELOPMENT   ","1051    ",9950.23,0
"05-300-04","10/07/10","DR. LE LAWRENCE     ","9783    ",0,688.92
"05-100-01","10/07/10","DR. LE LAWRENCE     ","9783    ",688.92,0
"05-300-04","10/07/10","LPL RESTAURANT      ","4400    ",0,3675
"05-100-01","10/07/10","LPL RESTAURANT      ","4400    ",3675,0
"05-300-04","10/07/10","ROTECH (LOVE JOY)   ","3240387 ",0,1387.5
"05-100-01","10/07/10","ROTECH (LOVE JOY)   ","3240387 ",1387.5,0
"05-520-09","10/01/10","GRUNDY NATIONAL BANK","1050    ",29899.24,0
"05-100-04","10/01/10","GRUNDY NATIONAL BANK","1050    ",0,29899.24
"05-520-09","10/04/10","TOG IDA             ","1051    ",9950.23,0
